"","season","week","season_type","home_team","away_team","home_score","away_score"
"5943",2021,6,"REG","PHI","TB",22,28
"5944",2021,7,"REG","MIA","ATL",28,30
"5945",2021,7,"REG","NYG","CAR",25,3
"5946",2021,7,"REG","TB","CHI",38,3
"5947",2021,7,"REG","BAL","CIN",17,41
"5948",2021,7,"REG","CLE","DEN",17,14
"5949",2021,7,"REG","LA","DET",28,19
"5950",2021,7,"REG","ARI","HOU",31,5
"5951",2021,7,"REG","SF","IND",18,30
"5952",2021,7,"REG","TEN","KC",27,3
"5953",2021,7,"REG","SEA","NO",10,13
"5954",2021,7,"REG","NE","NYJ",54,13
"5955",2021,7,"REG","LV","PHI",33,22
"5956",2021,7,"REG","GB","WAS",24,10
"5957",2021,8,"REG","ATL","CAR",13,19
"5958",2021,8,"REG","NYJ","CIN",34,31
"5959",2021,8,"REG","MIN","DAL",16,20
"5960",2021,8,"REG","ARI","GB",21,24
"5961",2021,8,"REG","SEA","JAX",31,7
"5962",2021,8,"REG","HOU","LA",22,38
"5963",2021,8,"REG","BUF","MIA",26,11
"5964",2021,8,"REG","LAC","NE",24,27
"5965",2021,8,"REG","KC","NYG",20,17
"5966",2021,8,"REG","DET","PHI",6,44
"5967",2021,8,"REG","CLE","PIT",10,15
"5968",2021,8,"REG","CHI","SF",22,33
"5969",2021,8,"REG","NO","TB",36,27
"5970",2021,8,"REG","IND","TEN",31,34
"5971",2021,8,"REG","DEN","WAS",17,10
"5972",2021,9,"REG","SF","ARI",17,31
"5973",2021,9,"REG","NO","ATL",25,27
"5974",2021,9,"REG","JAX","BUF",9,6
"5975",2021,9,"REG","PIT","CHI",29,27
"5976",2021,9,"REG","CIN","CLE",16,41
"5977",2021,9,"REG","DAL","DEN",16,30
"5978",2021,9,"REG","KC","GB",13,7
"5979",2021,9,"REG","MIA","HOU",17,9
"5980",2021,9,"REG","PHI","LAC",24,27
"5981",2021,9,"REG","NYG","LV",23,16
"5982",2021,9,"REG","BAL","MIN",34,31
"5983",2021,9,"REG","CAR","NE",6,24
"5984",2021,9,"REG","IND","NYJ",45,30
"5985",2021,9,"REG","LA","TEN",16,28
"5986",2021,10,"REG","DAL","ATL",43,3
"5987",2021,10,"REG","MIA","BAL",22,10
"5988",2021,10,"REG","NYJ","BUF",17,45
"5989",2021,10,"REG","ARI","CAR",10,34
"5990",2021,10,"REG","NE","CLE",45,7
"5991",2021,10,"REG","PIT","DET",16,16
"5992",2021,10,"REG","IND","JAX",23,17
"5993",2021,10,"REG","LV","KC",14,41
"5994",2021,10,"REG","SF","LA",31,10
"5995",2021,10,"REG","LAC","MIN",20,27
"5996",2021,10,"REG","TEN","NO",23,21
"5997",2021,10,"REG","DEN","PHI",13,30
"5998",2021,10,"REG","GB","SEA",17,0
"5999",2021,10,"REG","WAS","TB",29,19
"6000",2021,11,"REG","SEA","ARI",13,23
"6001",2021,11,"REG","CHI","BAL",13,16
"6002",2021,11,"REG","LV","CIN",13,32
"6003",2021,11,"REG","KC","DAL",19,9
"6004",2021,11,"REG","CLE","DET",13,10
"6005",2021,11,"REG","MIN","GB",34,31
"6006",2021,11,"REG","TEN","HOU",13,22
"6007",2021,11,"REG","BUF","IND",15,41
"6008",2021,11,"REG","NYJ","MIA",17,24
"6009",2021,11,"REG","ATL","NE",0,25
"6010",2021,11,"REG","PHI","NO",40,29
"6011",2021,11,"REG","TB","NYG",30,10
"6012",2021,11,"REG","LAC","PIT",41,37
"6013",2021,11,"REG","JAX","SF",10,30
"6014",2021,11,"REG","CAR","WAS",21,27
"6015",2021,12,"REG","JAX","ATL",14,21
"6016",2021,12,"REG","NO","BUF",6,31
"6017",2021,12,"REG","MIA","CAR",33,10
"6018",2021,12,"REG","DET","CHI",14,16
"6019",2021,12,"REG","BAL","CLE",16,10
"6020",2021,12,"REG","GB","LA",36,28
"6021",2021,12,"REG","DEN","LAC",28,13
"6022",2021,12,"REG","DAL","LV",33,36
"6023",2021,12,"REG","SF","MIN",34,26
"6024",2021,12,"REG","HOU","NYJ",14,21
"6025",2021,12,"REG","NYG","PHI",13,7
"6026",2021,12,"REG","CIN","PIT",41,10
"6027",2021,12,"REG","WAS","SEA",17,15
"6028",2021,12,"REG","IND","TB",31,38
"6029",2021,12,"REG","NE","TEN",36,13
"6030",2021,13,"REG","CHI","ARI",22,33
"6031",2021,13,"REG","PIT","BAL",20,19
"6032",2021,13,"REG","NO","DAL",17,27
"6033",2021,13,"REG","KC","DEN",22,9
"6034",2021,13,"REG","HOU","IND",0,31
"6035",2021,13,"REG","LA","JAX",37,7
"6036",2021,13,"REG","CIN","LAC",22,41
"6037",2021,13,"REG","DET","MIN",29,27
"6038",2021,13,"REG","BUF","NE",10,14
"6039",2021,13,"REG","MIA","NYG",20,9
"6040",2021,13,"REG","NYJ","PHI",18,33
"6041",2021,13,"REG","SEA","SF",30,23
"6042",2021,13,"REG","ATL","TB",17,30
"6043",2021,13,"REG","LV","WAS",15,17
"6044",2021,14,"REG","CAR","ATL",21,29
"6045",2021,14,"REG","CLE","BAL",24,22
"6046",2021,14,"REG","TB","BUF",33,27
"6047",2021,14,"REG","GB","CHI",45,30
"6048",2021,14,"REG","WAS","DAL",20,27
"6049",2021,14,"REG","DEN","DET",38,10
"6050",2021,14,"REG","TEN","JAX",20,0
"6051",2021,14,"REG","ARI","LA",23,30
"6052",2021,14,"REG","KC","LV",48,9
"6053",2021,14,"REG","NYJ","NO",9,30
"6054",2021,14,"REG","LAC","NYG",37,21
"6055",2021,14,"REG","MIN","PIT",36,28
"6056",2021,14,"REG","HOU","SEA",13,33
"6057",2021,14,"REG","CIN","SF",23,26
"6058",2021,15,"REG","DET","ARI",30,12
"6059",2021,15,"REG","SF","ATL",31,13
"6060",2021,15,"REG","BUF","CAR",31,14
"6061",2021,15,"REG","DEN","CIN",10,15
"6062",2021,15,"REG","NYG","DAL",6,21
"6063",2021,15,"REG","BAL","GB",30,31
"6064",2021,15,"REG","JAX","HOU",16,30
"6065",2021,15,"REG","LAC","KC",28,34
"6066",2021,15,"REG","CLE","LV",14,16
"6067",2021,15,"REG","CHI","MIN",9,17
"6068",2021,15,"REG","IND","NE",27,17
"6069",2021,15,"REG","TB","NO",0,9
"6070",2021,15,"REG","MIA","NYJ",31,24
"6071",2021,15,"REG","LA","SEA",20,10
"6072",2021,15,"REG","PIT","TEN",19,13
"6073",2021,15,"REG","PHI","WAS",27,17
"6074",2021,16,"REG","CIN","BAL",41,21
"6075",2021,16,"REG","NE","BUF",21,33
"6076",2021,16,"REG","SEA","CHI",24,25
"6077",2021,16,"REG","GB","CLE",24,22
"6078",2021,16,"REG","LV","DEN",17,13
"6079",2021,16,"REG","ATL","DET",20,16
"6080",2021,16,"REG","ARI","IND",16,22
"6081",2021,16,"REG","NYJ","JAX",26,21
"6082",2021,16,"REG","MIN","LA",23,30
"6083",2021,16,"REG","HOU","LAC",41,29
"6084",2021,16,"REG","NO","MIA",3,20
"6085",2021,16,"REG","PHI","NYG",34,10
"6086",2021,16,"REG","KC","PIT",36,10
"6087",2021,16,"REG","TEN","SF",20,17
"6088",2021,16,"REG","CAR","TB",6,32
"6089",2021,16,"REG","DAL","WAS",56,14
"6090",2021,17,"REG","DAL","ARI",22,25
"6091",2021,17,"REG","BUF","ATL",29,15
"6092",2021,17,"REG","NO","CAR",18,10
"6093",2021,17,"REG","PIT","CLE",26,14
"6094",2021,17,"REG","LAC","DEN",34,13
"6095",2021,17,"REG","SEA","DET",51,29
"6096",2021,17,"REG","SF","HOU",23,7
"6097",2021,17,"REG","NE","JAX",50,10
"6098",2021,17,"REG","CIN","KC",34,31
"6099",2021,17,"REG","BAL","LA",19,20
"6100",2021,17,"REG","IND","LV",20,23
"6101",2021,17,"REG","TEN","MIA",34,3
"6102",2021,17,"REG","GB","MIN",37,10
"6103",2021,17,"REG","CHI","NYG",29,3
"6104",2021,17,"REG","WAS","PHI",16,20
"6105",2021,17,"REG","NYJ","TB",24,28
"6106",2021,18,"REG","TB","CAR",41,17
"6107",2021,18,"REG","MIN","CHI",31,17
"6108",2021,18,"REG","CLE","CIN",21,16
"6109",2021,18,"REG","PHI","DAL",26,51
"6110",2021,18,"REG","DET","GB",37,30
"6111",2021,18,"REG","JAX","IND",26,11
"6112",2021,18,"REG","DEN","KC",24,28
"6113",2021,18,"REG","LV","LAC",35,32
"6114",2021,18,"REG","MIA","NE",33,24
"6115",2021,18,"REG","ATL","NO",20,30
"6116",2021,18,"REG","BUF","NYJ",27,10
"6117",2021,18,"REG","BAL","PIT",13,16
"6118",2021,18,"REG","ARI","SEA",30,38
"6119",2021,18,"REG","LA","SF",24,27
"6120",2021,18,"REG","HOU","TEN",25,28
"6121",2021,18,"REG","NYG","WAS",7,22
"6122",2021,19,"POST","LA","ARI",34,11
"6123",2021,19,"POST","CIN","LV",26,19
"6124",2021,19,"POST","BUF","NE",47,17
"6125",2021,19,"POST","TB","PHI",31,15
"6126",2021,19,"POST","KC","PIT",42,21
"6127",2021,19,"POST","DAL","SF",17,23
"6128",2021,20,"POST","KC","BUF",42,36
"6129",2021,20,"POST","TEN","CIN",16,19
"6130",2021,20,"POST","TB","LA",27,30
"6131",2021,20,"POST","GB","SF",10,13
"6132",2021,21,"POST","KC","CIN",24,27
"6133",2021,21,"POST","LA","SF",20,17
"6134",2021,22,"POST","CIN","LA",20,23
"6135",2022,1,"REG","NYJ","BAL",9,24
"6136",2022,1,"REG","LA","BUF",10,31
"6137",2022,1,"REG","CAR","CLE",24,26
"6138",2022,1,"REG","SEA","DEN",17,16
"6139",2022,1,"REG","MIN","GB",23,7
"6140",2022,1,"REG","HOU","IND",20,20
"6141",2022,1,"REG","WAS","JAX",28,22
"6142",2022,1,"REG","ARI","KC",21,44
"6143",2022,1,"REG","LAC","LV",24,19
"6144",2022,1,"REG","MIA","NE",20,7
"6145",2022,1,"REG","ATL","NO",26,27
"6146",2022,1,"REG","TEN","NYG",20,21
"6147",2022,1,"REG","DET","PHI",35,38
"6148",2022,1,"REG","CIN","PIT",20,23
"6149",2022,1,"REG","CHI","SF",19,10
"6150",2022,1,"REG","DAL","TB",3,19
"6151",2022,2,"REG","LV","ARI",23,29
"6152",2022,2,"REG","LA","ATL",31,27
"6153",2022,2,"REG","NYG","CAR",19,16
"6154",2022,2,"REG","GB","CHI",27,10
"6155",2022,2,"REG","DAL","CIN",20,17
"6156",2022,2,"REG","DEN","HOU",16,9
"6157",2022,2,"REG","JAX","IND",24,0
"6158",2022,2,"REG","KC","LAC",27,24
"6159",2022,2,"REG","BAL","MIA",38,42
"6160",2022,2,"REG","PHI","MIN",24,7
"6161",2022,2,"REG","PIT","NE",14,17
"6162",2022,2,"REG","CLE","NYJ",30,31
"6163",2022,2,"REG","SF","SEA",27,7
"6164",2022,2,"REG","NO","TB",10,20
"6165",2022,2,"REG","BUF","TEN",41,7
"6166",2022,2,"REG","DET","WAS",36,27
"6167",2022,3,"REG","SEA","ATL",23,27
"6168",2022,3,"REG","NE","BAL",26,37
"6169",2022,3,"REG","MIA","BUF",21,19
"6170",2022,3,"REG","NYJ","CIN",12,27
"6171",2022,3,"REG","NYG","DAL",16,23
"6172",2022,3,"REG","MIN","DET",28,24
"6173",2022,3,"REG","TB","GB",12,14
"6174",2022,3,"REG","CHI","HOU",23,20
"6175",2022,3,"REG","LAC","JAX",10,38
"6176",2022,3,"REG","IND","KC",20,17
"6177",2022,3,"REG","ARI","LA",12,20
"6178",2022,3,"REG","TEN","LV",24,22
"6179",2022,3,"REG","CAR","NO",22,14
"6180",2022,3,"REG","WAS","PHI",8,24
"6181",2022,3,"REG","CLE","PIT",29,17
"6182",2022,3,"REG","DEN","SF",11,10
"6183",2022,4,"REG","CAR","ARI",16,26
"6184",2022,4,"REG","BAL","BUF",20,23
"6185",2022,4,"REG","NYG","CHI",20,12
"6186",2022,4,"REG","ATL","CLE",23,20
"6187",2022,4,"REG","LV","DEN",32,23
"6188",2022,4,"REG","PHI","JAX",29,21
"6189",2022,4,"REG","TB","KC",31,41
"6190",2022,4,"REG","HOU","LAC",24,34
"6191",2022,4,"REG","SF","LA",24,9
"6192",2022,4,"REG","CIN","MIA",27,15
"6193",2022,4,"REG","NO","MIN",25,28
"6194",2022,4,"REG","GB","NE",27,24
"6195",2022,4,"REG","PIT","NYJ",20,24
"6196",2022,4,"REG","DET","SEA",45,48
"6197",2022,4,"REG","IND","TEN",17,24
"6198",2022,4,"REG","DAL","WAS",25,10
"6199",2022,5,"REG","TB","ATL",21,15
"6200",2022,5,"REG","MIN","CHI",29,22
"6201",2022,5,"REG","BAL","CIN",19,17
"6202",2022,5,"REG","LA","DAL",10,22
"6203",2022,5,"REG","NE","DET",29,0
"6204",2022,5,"REG","JAX","HOU",6,13
"6205",2022,5,"REG","DEN","IND",9,12
"6206",2022,5,"REG","CLE","LAC",28,30
"6207",2022,5,"REG","KC","LV",30,29
"6208",2022,5,"REG","NYJ","MIA",40,17
"6209",2022,5,"REG","GB","NYG",22,27
"6210",2022,5,"REG","ARI","PHI",17,20
"6211",2022,5,"REG","BUF","PIT",38,3
"6212",2022,5,"REG","NO","SEA",39,32
"6213",2022,5,"REG","CAR","SF",15,37
"6214",2022,5,"REG","WAS","TEN",17,21
"6215",2022,6,"REG","SEA","ARI",19,9
"6216",2022,6,"REG","NYG","BAL",24,20
"6217",2022,6,"REG","KC","BUF",20,24
"6218",2022,6,"REG","LA","CAR",24,10
"6219",2022,6,"REG","NO","CIN",26,30
"6220",2022,6,"REG","PHI","DAL",26,17
"6221",2022,6,"REG","LAC","DEN",19,16
"6222",2022,6,"REG","IND","JAX",34,27
"6223",2022,6,"REG","MIA","MIN",16,24
"6224",2022,6,"REG","CLE","NE",15,38
"6225",2022,6,"REG","GB","NYJ",10,27
"6226",2022,6,"REG","ATL","SF",28,14
"6227",2022,6,"REG","PIT","TB",20,18
"6228",2022,6,"REG","CHI","WAS",7,12
"6229",2022,7,"REG","CIN","ATL",35,17
"6230",2022,7,"REG","NE","CHI",14,33
"6231",2022,7,"REG","BAL","CLE",23,20
"6232",2022,7,"REG","DAL","DET",24,6
"6233",2022,7,"REG","WAS","GB",23,21
"6234",2022,7,"REG","LV","HOU",38,20
"6235",2022,7,"REG","TEN","IND",19,10
"6236",2022,7,"REG","SF","KC",23,44
"6237",2022,7,"REG","ARI","NO",42,34
"6238",2022,7,"REG","JAX","NYG",17,23
"6239",2022,7,"REG","DEN","NYJ",9,16
"6240",2022,7,"REG","MIA","PIT",16,10
"6241",2022,7,"REG","LAC","SEA",23,37
"6242",2022,7,"REG","CAR","TB",21,3
"6243",2022,8,"REG","MIN","ARI",34,26
"6244",2022,8,"REG","TB","BAL",22,27
"6245",2022,8,"REG","ATL","CAR",37,34
"6246",2022,8,"REG","DAL","CHI",49,29
"6247",2022,8,"REG","CLE","CIN",32,13
"6248",2022,8,"REG","JAX","DEN",17,21
"6249",2022,8,"REG","BUF","GB",27,17
"6250",2022,8,"REG","NO","LV",24,0
"6251",2022,8,"REG","DET","MIA",27,31
"6252",2022,8,"REG","NYJ","NE",17,22
"6253",2022,8,"REG","SEA","NYG",27,13
"6254",2022,8,"REG","PHI","PIT",35,13
"6255",2022,8,"REG","LA","SF",14,31
"6256",2022,8,"REG","HOU","TEN",10,17
"6257",2022,8,"REG","IND","WAS",16,17
"6258",2022,9,"REG","NO","BAL",13,27
"6259",2022,9,"REG","NYJ","BUF",20,17
"6260",2022,9,"REG","CIN","CAR",42,21
"6261",2022,9,"REG","DET","GB",15,9
"6262",2022,9,"REG","NE","IND",26,3
"6263",2022,9,"REG","ATL","LAC",17,20
"6264",2022,9,"REG","TB","LA",16,13
"6265",2022,9,"REG","JAX","LV",27,20
"6266",2022,9,"REG","CHI","MIA",32,35
"6267",2022,9,"REG","WAS","MIN",17,20
"6268",2022,9,"REG","HOU","PHI",17,29
"6269",2022,9,"REG","ARI","SEA",21,31
"6270",2022,9,"REG","KC","TEN",20,17
"6271",2022,10,"REG","LA","ARI",17,27
"6272",2022,10,"REG","CAR","ATL",25,15
"6273",2022,10,"REG","MIA","CLE",39,17
"6274",2022,10,"REG","GB","DAL",31,28
"6275",2022,10,"REG","TEN","DEN",17,10
"6276",2022,10,"REG","CHI","DET",30,31
"6277",2022,10,"REG","NYG","HOU",24,16
"6278",2022,10,"REG","LV","IND",20,25
"6279",2022,10,"REG","KC","JAX",27,17
"6280",2022,10,"REG","SF","LAC",22,16
"6281",2022,10,"REG","BUF","MIN",30,33
"6282",2022,10,"REG","PIT","NO",20,10
"6283",2022,10,"REG","TB","SEA",21,16
"6284",2022,10,"REG","PHI","WAS",21,32
"6285",2022,11,"REG","BAL","CAR",13,3
"6286",2022,11,"REG","ATL","CHI",27,24
"6287",2022,11,"REG","PIT","CIN",30,37
"6288",2022,11,"REG","BUF","CLE",31,23
"6289",2022,11,"REG","MIN","DAL",3,40
"6290",2022,11,"REG","NYG","DET",18,31
"6291",2022,11,"REG","LAC","KC",27,30
"6292",2022,11,"REG","NO","LA",27,20
"6293",2022,11,"REG","DEN","LV",16,22
"6294",2022,11,"REG","NE","NYJ",10,3
"6295",2022,11,"REG","IND","PHI",16,17
"6296",2022,11,"REG","ARI","SF",10,38
"6297",2022,11,"REG","GB","TEN",17,27
"6298",2022,11,"REG","HOU","WAS",10,23
"6299",2022,12,"REG","WAS","ATL",19,13
"6300",2022,12,"REG","JAX","BAL",28,27
"6301",2022,12,"REG","DET","BUF",25,28
"6302",2022,12,"REG","NYJ","CHI",31,10
"6303",2022,12,"REG","TEN","CIN",16,20
"6304",2022,12,"REG","CAR","DEN",23,10
"6305",2022,12,"REG","PHI","GB",40,33
"6306",2022,12,"REG","MIA","HOU",30,15
"6307",2022,12,"REG","ARI","LAC",24,25
"6308",2022,12,"REG","KC","LA",26,10
"6309",2022,12,"REG","SEA","LV",34,40
"6310",2022,12,"REG","MIN","NE",33,26
"6311",2022,12,"REG","SF","NO",13,0
"6312",2022,12,"REG","DAL","NYG",28,20
"6313",2022,12,"REG","IND","PIT",17,24
"6314",2022,12,"REG","CLE","TB",23,17
"6315",2022,13,"REG","NE","BUF",10,24
"6316",2022,13,"REG","HOU","CLE",14,27
"6317",2022,13,"REG","BAL","DEN",10,9
"6318",2022,13,"REG","CHI","GB",19,28
"6319",2022,13,"REG","DAL","IND",54,19
"6320",2022,13,"REG","DET","JAX",40,14
"6321",2022,13,"REG","CIN","KC",27,24
"6322",2022,13,"REG","LV","LAC",27,20
"6323",2022,13,"REG","SF","MIA",33,17
"6324",2022,13,"REG","TB","NO",17,16
"6325",2022,13,"REG","MIN","NYJ",27,22
"6326",2022,13,"REG","ATL","PIT",16,19
"6327",2022,13,"REG","LA","SEA",23,27
"6328",2022,13,"REG","PHI","TEN",35,10
"6329",2022,13,"REG","NYG","WAS",20,20
"6330",2022,14,"REG","PIT","BAL",14,16
"6331",2022,14,"REG","SEA","CAR",24,30
"6332",2022,14,"REG","CIN","CLE",23,10
"6333",2022,14,"REG","DAL","HOU",27,23
"6334",2022,14,"REG","TEN","JAX",22,36
"6335",2022,14,"REG","DEN","KC",28,34
"6336",2022,14,"REG","LA","LV",17,16
"6337",2022,14,"REG","LAC","MIA",23,17
"6338",2022,14,"REG","DET","MIN",34,23
"6339",2022,14,"REG","ARI","NE",13,27
"6340",2022,14,"REG","BUF","NYJ",20,12
