"","season","team","week","season_type","opponent","team_score","opponent_score","team_is_home","team_won","team_point_differential","week_of_last_game_played","bye_week","latest_bye_week_by_season","team_week_first_treated","team_id","season_week_id"
"6275",2011,"DAL",4,"REG","DET",30,34,"home",0,-4,17,5,11,6,9,208
"6276",2011,"DAL",9,"REG","SEA",23,13,"home",1,10,17,5,11,6,9,213
"6277",2011,"DEN",15,"REG","NE",23,41,"home",0,-18,19,6,11,7,10,219
"6278",2011,"DEN",3,"REG","TEN",14,17,"away",0,-3,19,6,11,7,10,207
"6279",2011,"DEN",2,"REG","CIN",24,22,"home",1,2,19,6,11,7,10,206
"6280",2011,"DEN",11,"REG","NYJ",17,13,"home",1,4,19,6,11,7,10,215
"6281",2011,"DEN",4,"REG","GB",23,49,"away",0,-26,19,6,11,7,10,208
"6282",2011,"DEN",10,"REG","KC",17,10,"away",1,7,19,6,11,7,10,214
"6283",2011,"DEN",16,"REG","BUF",14,40,"away",0,-26,19,6,11,7,10,220
"6284",2011,"DEN",9,"REG","LV",38,24,"away",1,14,19,6,11,7,10,213
"6285",2011,"DEN",13,"REG","MIN",35,32,"away",1,3,19,6,11,7,10,217
"6286",2011,"DEN",7,"REG","MIA",18,15,"away",1,3,19,6,11,7,10,211
"6287",2011,"DEN",12,"REG","LAC",16,13,"away",1,3,19,6,11,7,10,216
"6288",2011,"DEN",14,"REG","CHI",13,10,"home",1,3,19,6,11,7,10,218
"6289",2011,"DEN",5,"REG","LAC",24,29,"home",0,-5,19,6,11,7,10,209
"6290",2011,"DEN",8,"REG","DET",10,45,"home",0,-35,19,6,11,7,10,212
"6291",2011,"DEN",17,"REG","KC",3,7,"home",0,-4,19,6,11,7,10,221
"6292",2011,"DEN",1,"REG","LV",20,23,"home",0,-3,19,6,11,7,10,205
"6293",2011,"DET",10,"REG","CHI",13,37,"away",0,-24,18,9,11,10,11,214
"6294",2011,"DET",11,"REG","CAR",49,35,"home",1,14,18,9,11,10,11,215
"6295",2011,"DET",2,"REG","KC",48,3,"home",1,45,18,9,11,10,11,206
"6296",2011,"DET",7,"REG","ATL",16,23,"home",0,-7,18,9,11,10,11,211
"6297",2011,"DET",15,"REG","LV",28,27,"away",1,1,18,9,11,10,11,219
"6298",2011,"DET",8,"REG","DEN",45,10,"away",1,35,18,9,11,10,11,212
"6299",2011,"DET",6,"REG","SF",19,25,"home",0,-6,18,9,11,10,11,210
"6300",2011,"DET",1,"REG","TB",27,20,"away",1,7,18,9,11,10,11,205
"6301",2011,"DET",17,"REG","GB",41,45,"away",0,-4,18,9,11,10,11,221
"6302",2011,"DET",3,"REG","MIN",26,23,"away",1,3,18,9,11,10,11,207
"6303",2011,"DET",16,"REG","LAC",38,10,"home",1,28,18,9,11,10,11,220
"6304",2011,"DET",5,"REG","CHI",24,13,"home",1,11,18,9,11,10,11,209
"6305",2011,"DET",12,"REG","GB",15,27,"home",0,-12,18,9,11,10,11,216
"6306",2011,"DET",13,"REG","NO",17,31,"away",0,-14,18,9,11,10,11,217
"6307",2011,"DET",14,"REG","MIN",34,28,"home",1,6,18,9,11,10,11,218
"6308",2011,"DET",4,"REG","DAL",34,30,"away",1,4,18,9,11,10,11,208
"6309",2011,"GB",10,"REG","MIN",45,7,"home",1,38,19,8,11,9,12,214
"6310",2011,"GB",2,"REG","CAR",30,23,"away",1,7,19,8,11,9,12,206
"6311",2011,"GB",16,"REG","CHI",35,21,"home",1,14,19,8,11,9,12,220
"6312",2011,"GB",9,"REG","LAC",45,38,"away",1,7,19,8,11,9,12,213
"6313",2011,"GB",6,"REG","LA",24,3,"home",1,21,19,8,11,9,12,210
"6314",2011,"GB",4,"REG","DEN",49,23,"home",1,26,19,8,11,9,12,208
"6315",2011,"GB",17,"REG","DET",45,41,"home",1,4,19,8,11,9,12,221
"6316",2011,"GB",11,"REG","TB",35,26,"home",1,9,19,8,11,9,12,215
"6317",2011,"GB",3,"REG","CHI",27,17,"away",1,10,19,8,11,9,12,207
"6318",2011,"GB",5,"REG","ATL",25,14,"away",1,11,19,8,11,9,12,209
"6319",2011,"GB",14,"REG","LV",46,16,"home",1,30,19,8,11,9,12,218
"6320",2011,"GB",7,"REG","MIN",33,27,"away",1,6,19,8,11,9,12,211
"6321",2011,"GB",13,"REG","NYG",38,35,"away",1,3,19,8,11,9,12,217
"6322",2011,"GB",1,"REG","NO",42,34,"home",1,8,19,8,11,9,12,205
"6323",2011,"GB",15,"REG","KC",14,19,"away",0,-5,19,8,11,9,12,219
"6324",2011,"GB",12,"REG","DET",27,15,"away",1,12,19,8,11,9,12,216
"6325",2011,"HOU",6,"REG","BAL",14,29,"away",0,-15,19,11,11,0,13,210
"6326",2011,"HOU",15,"REG","CAR",13,28,"home",0,-15,19,11,11,0,13,219
"6327",2011,"HOU",9,"REG","CLE",30,12,"home",1,18,19,11,11,0,13,213
"6328",2011,"HOU",7,"REG","TEN",41,7,"away",1,34,19,11,11,0,13,211
"6329",2011,"HOU",13,"REG","ATL",17,10,"home",1,7,19,11,11,0,13,217
"6330",2011,"HOU",10,"REG","TB",37,9,"away",1,28,19,11,11,0,13,214
"6331",2011,"HOU",1,"REG","IND",34,7,"home",1,27,19,11,11,0,13,205
"6332",2011,"HOU",8,"REG","JAX",24,14,"home",1,10,19,11,11,0,13,212
"6333",2011,"HOU",14,"REG","CIN",20,19,"away",1,1,19,11,11,0,13,218
"6334",2011,"HOU",4,"REG","PIT",17,10,"home",1,7,19,11,11,0,13,208
"6335",2011,"HOU",16,"REG","IND",16,19,"away",0,-3,19,11,11,0,13,220
"6336",2011,"HOU",17,"REG","TEN",22,23,"home",0,-1,19,11,11,0,13,221
"6337",2011,"HOU",3,"REG","NO",33,40,"away",0,-7,19,11,11,0,13,207
"6338",2011,"HOU",2,"REG","MIA",23,13,"away",1,10,19,11,11,0,13,206
"6339",2011,"HOU",12,"REG","JAX",20,13,"away",1,7,19,11,11,0,13,216
"6340",2011,"HOU",5,"REG","LV",20,25,"home",0,-5,19,11,11,0,13,209
"6341",2011,"IND",10,"REG","JAX",3,17,"home",0,-14,17,11,11,0,14,214
"6342",2011,"IND",6,"REG","CIN",17,27,"away",0,-10,17,11,11,0,14,210
"6343",2011,"IND",9,"REG","ATL",7,31,"home",0,-24,17,11,11,0,14,213
"6344",2011,"IND",8,"REG","TEN",10,27,"away",0,-17,17,11,11,0,14,212
"6345",2011,"IND",12,"REG","CAR",19,27,"home",0,-8,17,11,11,0,14,216
"6346",2011,"IND",7,"REG","NO",7,62,"away",0,-55,17,11,11,0,14,211
"6347",2011,"IND",14,"REG","BAL",10,24,"away",0,-14,17,11,11,0,14,218
"6348",2011,"IND",16,"REG","HOU",19,16,"home",1,3,17,11,11,0,14,220
"6349",2011,"IND",4,"REG","TB",17,24,"away",0,-7,17,11,11,0,14,208
"6350",2011,"IND",13,"REG","NE",24,31,"away",0,-7,17,11,11,0,14,217
"6351",2011,"IND",3,"REG","PIT",20,23,"home",0,-3,17,11,11,0,14,207
"6352",2011,"IND",17,"REG","JAX",13,19,"away",0,-6,17,11,11,0,14,221
"6353",2011,"IND",2,"REG","CLE",19,27,"home",0,-8,17,11,11,0,14,206
"6354",2011,"IND",15,"REG","TEN",27,13,"home",1,14,17,11,11,0,14,219
"6355",2011,"IND",1,"REG","HOU",7,34,"away",0,-27,17,11,11,0,14,205
"6356",2011,"IND",5,"REG","KC",24,28,"home",0,-4,17,11,11,0,14,209
"6357",2011,"JAX",1,"REG","TEN",16,14,"home",1,2,17,9,11,10,15,205
"6358",2011,"JAX",8,"REG","HOU",14,24,"away",0,-10,17,9,11,10,15,212
"6359",2011,"JAX",6,"REG","PIT",13,17,"away",0,-4,17,9,11,10,15,210
"6360",2011,"JAX",4,"REG","NO",10,23,"home",0,-13,17,9,11,10,15,208
"6361",2011,"JAX",3,"REG","CAR",10,16,"away",0,-6,17,9,11,10,15,207
"6362",2011,"JAX",15,"REG","ATL",14,41,"away",0,-27,17,9,11,10,15,219
"6363",2011,"JAX",10,"REG","IND",17,3,"away",1,14,17,9,11,10,15,214
"6364",2011,"JAX",14,"REG","TB",41,14,"home",1,27,17,9,11,10,15,218
"6365",2011,"JAX",16,"REG","TEN",17,23,"away",0,-6,17,9,11,10,15,220
"6366",2011,"JAX",11,"REG","CLE",10,14,"away",0,-4,17,9,11,10,15,215
"6367",2011,"JAX",12,"REG","HOU",13,20,"home",0,-7,17,9,11,10,15,216
"6368",2011,"JAX",17,"REG","IND",19,13,"home",1,6,17,9,11,10,15,221
"6369",2011,"JAX",2,"REG","NYJ",3,32,"away",0,-29,17,9,11,10,15,206
"6370",2011,"JAX",13,"REG","LAC",14,38,"home",0,-24,17,9,11,10,15,217
"6371",2011,"JAX",5,"REG","CIN",20,30,"home",0,-10,17,9,11,10,15,209
"6372",2011,"JAX",7,"REG","BAL",12,7,"home",1,5,17,9,11,10,15,211
"6373",2011,"KC",3,"REG","LAC",17,20,"away",0,-3,17,6,11,7,16,207
"6374",2011,"KC",1,"REG","BUF",7,41,"home",0,-34,17,6,11,7,16,205
"6375",2011,"KC",14,"REG","NYJ",10,37,"away",0,-27,17,6,11,7,16,218
"6376",2011,"KC",4,"REG","MIN",22,17,"home",1,5,17,6,11,7,16,208
"6377",2011,"KC",8,"REG","LAC",23,20,"home",1,3,17,6,11,7,16,212
"6378",2011,"KC",11,"REG","NE",3,34,"away",0,-31,17,6,11,7,16,215
"6379",2011,"KC",9,"REG","MIA",3,31,"home",0,-28,17,6,11,7,16,213
"6380",2011,"KC",15,"REG","GB",19,14,"home",1,5,17,6,11,7,16,219
"6381",2011,"KC",16,"REG","LV",13,16,"home",0,-3,17,6,11,7,16,220
"6382",2011,"KC",17,"REG","DEN",7,3,"away",1,4,17,6,11,7,16,221
"6383",2011,"KC",5,"REG","IND",28,24,"away",1,4,17,6,11,7,16,209
"6384",2011,"KC",10,"REG","DEN",10,17,"home",0,-7,17,6,11,7,16,214
"6385",2011,"KC",12,"REG","PIT",9,13,"home",0,-4,17,6,11,7,16,216
"6386",2011,"KC",13,"REG","CHI",10,3,"away",1,7,17,6,11,7,16,217
"6387",2011,"KC",2,"REG","DET",3,48,"away",0,-45,17,6,11,7,16,206
"6388",2011,"KC",7,"REG","LV",28,0,"away",1,28,17,6,11,7,16,211
"6389",2011,"LA",3,"REG","BAL",7,37,"home",0,-30,17,5,11,6,17,207
"6390",2011,"LA",11,"REG","SEA",7,24,"home",0,-17,17,5,11,6,17,215
"6391",2011,"LA",16,"REG","PIT",0,27,"away",0,-27,17,5,11,6,17,220
"6392",2011,"LA",9,"REG","ARI",13,19,"away",0,-6,17,5,11,6,17,213
"6393",2011,"LA",7,"REG","DAL",7,34,"away",0,-27,17,5,11,6,17,211
"6394",2011,"LA",6,"REG","GB",3,24,"away",0,-21,17,5,11,6,17,210
"6395",2011,"LA",2,"REG","NYG",16,28,"away",0,-12,17,5,11,6,17,206
"6396",2011,"LA",13,"REG","SF",0,26,"away",0,-26,17,5,11,6,17,217
"6397",2011,"LA",14,"REG","SEA",13,30,"away",0,-17,17,5,11,6,17,218
"6398",2011,"LA",1,"REG","PHI",13,31,"home",0,-18,17,5,11,6,17,205
"6399",2011,"LA",8,"REG","NO",31,21,"home",1,10,17,5,11,6,17,212
"6400",2011,"LA",15,"REG","CIN",13,20,"home",0,-7,17,5,11,6,17,219
"6401",2011,"LA",17,"REG","SF",27,34,"home",0,-7,17,5,11,6,17,221
"6402",2011,"LA",4,"REG","WAS",10,17,"home",0,-7,17,5,11,6,17,208
"6403",2011,"LA",10,"REG","CLE",13,12,"away",1,1,17,5,11,6,17,214
"6404",2011,"LA",12,"REG","ARI",20,23,"home",0,-3,17,5,11,6,17,216
"6405",2011,"LAC",4,"REG","MIA",26,16,"home",1,10,17,6,11,7,18,208
"6406",2011,"LAC",3,"REG","KC",20,17,"home",1,3,17,6,11,7,18,207
"6407",2011,"LAC",2,"REG","NE",21,35,"away",0,-14,17,6,11,7,18,206
"6408",2011,"LAC",9,"REG","GB",38,45,"home",0,-7,17,6,11,7,18,213
"6409",2011,"LAC",16,"REG","DET",10,38,"away",0,-28,17,6,11,7,18,220
"6410",2011,"LAC",15,"REG","BAL",34,14,"home",1,20,17,6,11,7,18,219
"6411",2011,"LAC",12,"REG","DEN",13,16,"home",0,-3,17,6,11,7,18,216
"6412",2011,"LAC",7,"REG","NYJ",21,27,"away",0,-6,17,6,11,7,18,211
"6413",2011,"LAC",1,"REG","MIN",24,17,"home",1,7,17,6,11,7,18,205
"6414",2011,"LAC",17,"REG","LV",38,26,"away",1,12,17,6,11,7,18,221
"6415",2011,"LAC",5,"REG","DEN",29,24,"away",1,5,17,6,11,7,18,209
"6416",2011,"LAC",13,"REG","JAX",38,14,"away",1,24,17,6,11,7,18,217
"6417",2011,"LAC",10,"REG","LV",17,24,"home",0,-7,17,6,11,7,18,214
"6418",2011,"LAC",11,"REG","CHI",20,31,"away",0,-11,17,6,11,7,18,215
"6419",2011,"LAC",8,"REG","KC",20,23,"away",0,-3,17,6,11,7,18,212
"6420",2011,"LAC",14,"REG","BUF",37,10,"home",1,27,17,6,11,7,18,218
"6421",2011,"LV",4,"REG","NE",19,31,"home",0,-12,17,8,11,9,19,208
"6422",2011,"LV",9,"REG","DEN",24,38,"home",0,-14,17,8,11,9,19,213
"6423",2011,"LV",11,"REG","MIN",27,21,"away",1,6,17,8,11,9,19,215
"6424",2011,"LV",2,"REG","BUF",35,38,"away",0,-3,17,8,11,9,19,206
"6425",2011,"LV",12,"REG","CHI",25,20,"home",1,5,17,8,11,9,19,216
"6426",2011,"LV",16,"REG","KC",16,13,"away",1,3,17,8,11,9,19,220
"6427",2011,"LV",7,"REG","KC",0,28,"home",0,-28,17,8,11,9,19,211
"6428",2011,"LV",14,"REG","GB",16,46,"away",0,-30,17,8,11,9,19,218
"6429",2011,"LV",3,"REG","NYJ",34,24,"home",1,10,17,8,11,9,19,207
"6430",2011,"LV",10,"REG","LAC",24,17,"away",1,7,17,8,11,9,19,214
"6431",2011,"LV",5,"REG","HOU",25,20,"away",1,5,17,8,11,9,19,209
"6432",2011,"LV",13,"REG","MIA",14,34,"away",0,-20,17,8,11,9,19,217
"6433",2011,"LV",6,"REG","CLE",24,17,"home",1,7,17,8,11,9,19,210
"6434",2011,"LV",17,"REG","LAC",26,38,"home",0,-12,17,8,11,9,19,221
"6435",2011,"LV",15,"REG","DET",27,28,"home",0,-1,17,8,11,9,19,219
"6436",2011,"LV",1,"REG","DEN",23,20,"away",1,3,17,8,11,9,19,205
"6437",2011,"MIA",10,"REG","WAS",20,9,"home",1,11,17,5,11,6,20,214
"6438",2011,"MIA",6,"REG","NYJ",6,24,"away",0,-18,17,5,11,6,20,210
"6439",2011,"MIA",1,"REG","NE",24,38,"home",0,-14,17,5,11,6,20,205
"6440",2011,"MIA",2,"REG","HOU",13,23,"home",0,-10,17,5,11,6,20,206
"6441",2011,"MIA",4,"REG","LAC",16,26,"away",0,-10,17,5,11,6,20,208
"6442",2011,"MIA",9,"REG","KC",31,3,"away",1,28,17,5,11,6,20,213
"6443",2011,"MIA",3,"REG","CLE",16,17,"away",0,-1,17,5,11,6,20,207
"6444",2011,"MIA",15,"REG","BUF",30,23,"away",1,7,17,5,11,6,20,219
"6445",2011,"MIA",8,"REG","NYG",17,20,"away",0,-3,17,5,11,6,20,212
"6446",2011,"MIA",16,"REG","NE",24,27,"away",0,-3,17,5,11,6,20,220
"6447",2011,"MIA",7,"REG","DEN",15,18,"home",0,-3,17,5,11,6,20,211
"6448",2011,"MIA",11,"REG","BUF",35,8,"home",1,27,17,5,11,6,20,215
"6449",2011,"MIA",14,"REG","PHI",10,26,"home",0,-16,17,5,11,6,20,218
"6450",2011,"MIA",12,"REG","DAL",19,20,"away",0,-1,17,5,11,6,20,216
"6451",2011,"MIA",17,"REG","NYJ",19,17,"home",1,2,17,5,11,6,20,221
"6452",2011,"MIA",13,"REG","LV",34,14,"home",1,20,17,5,11,6,20,217
"6453",2011,"MIN",15,"REG","NO",20,42,"home",0,-22,17,9,11,10,21,219
"6454",2011,"MIN",12,"REG","ATL",14,24,"away",0,-10,17,9,11,10,21,216
"6455",2011,"MIN",3,"REG","DET",23,26,"home",0,-3,17,9,11,10,21,207
"6456",2011,"MIN",13,"REG","DEN",32,35,"home",0,-3,17,9,11,10,21,217
"6457",2011,"MIN",10,"REG","GB",7,45,"away",0,-38,17,9,11,10,21,214
"6458",2011,"MIN",4,"REG","KC",17,22,"away",0,-5,17,9,11,10,21,208
"6459",2011,"MIN",5,"REG","ARI",34,10,"home",1,24,17,9,11,10,21,209
"6460",2011,"MIN",2,"REG","TB",20,24,"home",0,-4,17,9,11,10,21,206
"6461",2011,"MIN",11,"REG","LV",21,27,"home",0,-6,17,9,11,10,21,215
"6462",2011,"MIN",6,"REG","CHI",10,39,"away",0,-29,17,9,11,10,21,210
"6463",2011,"MIN",14,"REG","DET",28,34,"away",0,-6,17,9,11,10,21,218
"6464",2011,"MIN",16,"REG","WAS",33,26,"away",1,7,17,9,11,10,21,220
"6465",2011,"MIN",8,"REG","CAR",24,21,"away",1,3,17,9,11,10,21,212
"6466",2011,"MIN",1,"REG","LAC",17,24,"away",0,-7,17,9,11,10,21,205
"6467",2011,"MIN",17,"REG","CHI",13,17,"home",0,-4,17,9,11,10,21,221
"6468",2011,"MIN",7,"REG","GB",27,33,"home",0,-6,17,9,11,10,21,211
"6469",2011,"NE",1,"REG","MIA",38,24,"away",1,14,21,7,11,8,22,205
"6470",2011,"NE",12,"REG","PHI",38,20,"away",1,18,21,7,11,8,22,216
"6471",2011,"NE",11,"REG","KC",34,3,"home",1,31,21,7,11,8,22,215
"6472",2011,"NE",5,"REG","NYJ",30,21,"home",1,9,21,7,11,8,22,209
"6473",2011,"NE",4,"REG","LV",31,19,"away",1,12,21,7,11,8,22,208
"6474",2011,"NE",9,"REG","NYG",20,24,"home",0,-4,21,7,11,8,22,213
"6475",2011,"NE",3,"REG","BUF",31,34,"away",0,-3,21,7,11,8,22,207
"6476",2011,"NE",16,"REG","MIA",27,24,"home",1,3,21,7,11,8,22,220
"6477",2011,"NE",15,"REG","DEN",41,23,"away",1,18,21,7,11,8,22,219
"6478",2011,"NE",17,"REG","BUF",49,21,"home",1,28,21,7,11,8,22,221
"6479",2011,"NE",13,"REG","IND",31,24,"home",1,7,21,7,11,8,22,217
"6480",2011,"NE",6,"REG","DAL",20,16,"home",1,4,21,7,11,8,22,210
"6481",2011,"NE",14,"REG","WAS",34,27,"away",1,7,21,7,11,8,22,218
"6482",2011,"NE",2,"REG","LAC",35,21,"home",1,14,21,7,11,8,22,206
"6483",2011,"NE",10,"REG","NYJ",37,16,"away",1,21,21,7,11,8,22,214
"6484",2011,"NE",8,"REG","PIT",17,25,"away",0,-8,21,7,11,8,22,212
"6485",2011,"NO",5,"REG","CAR",30,27,"away",1,3,19,11,11,0,23,209
"6486",2011,"NO",10,"REG","ATL",26,23,"away",1,3,19,11,11,0,23,214
"6487",2011,"NO",3,"REG","HOU",40,33,"home",1,7,19,11,11,0,23,207
"6488",2011,"NO",14,"REG","TEN",22,17,"away",1,5,19,11,11,0,23,218
"6489",2011,"NO",7,"REG","IND",62,7,"home",1,55,19,11,11,0,23,211
"6490",2011,"NO",17,"REG","CAR",45,17,"home",1,28,19,11,11,0,23,221
"6491",2011,"NO",13,"REG","DET",31,17,"home",1,14,19,11,11,0,23,217
"6492",2011,"NO",12,"REG","NYG",49,24,"home",1,25,19,11,11,0,23,216
"6493",2011,"NO",2,"REG","CHI",30,13,"home",1,17,19,11,11,0,23,206
"6494",2011,"NO",9,"REG","TB",27,16,"home",1,11,19,11,11,0,23,213
"6495",2011,"NO",8,"REG","LA",21,31,"away",0,-10,19,11,11,0,23,212
"6496",2011,"NO",1,"REG","GB",34,42,"away",0,-8,19,11,11,0,23,205
"6497",2011,"NO",16,"REG","ATL",45,16,"home",1,29,19,11,11,0,23,220
"6498",2011,"NO",4,"REG","JAX",23,10,"away",1,13,19,11,11,0,23,208
"6499",2011,"NO",6,"REG","TB",20,26,"away",0,-6,19,11,11,0,23,210
"6500",2011,"NO",15,"REG","MIN",42,20,"away",1,22,19,11,11,0,23,219
"6501",2011,"NYG",15,"REG","WAS",10,23,"home",0,-13,21,7,11,8,24,219
"6502",2011,"NYG",13,"REG","GB",35,38,"home",0,-3,21,7,11,8,24,217
"6503",2011,"NYG",2,"REG","LA",28,16,"home",1,12,21,7,11,8,24,206
"6504",2011,"NYG",1,"REG","WAS",14,28,"away",0,-14,21,7,11,8,24,205
"6505",2011,"NYG",5,"REG","SEA",25,36,"home",0,-11,21,7,11,8,24,209
"6506",2011,"NYG",12,"REG","NO",24,49,"away",0,-25,21,7,11,8,24,216
"6507",2011,"NYG",4,"REG","ARI",31,27,"away",1,4,21,7,11,8,24,208
"6508",2011,"NYG",14,"REG","DAL",37,34,"away",1,3,21,7,11,8,24,218
"6509",2011,"NYG",3,"REG","PHI",29,16,"away",1,13,21,7,11,8,24,207
"6510",2011,"NYG",10,"REG","SF",20,27,"away",0,-7,21,7,11,8,24,214
"6511",2011,"NYG",8,"REG","MIA",20,17,"home",1,3,21,7,11,8,24,212
"6512",2011,"NYG",17,"REG","DAL",31,14,"home",1,17,21,7,11,8,24,221
"6513",2011,"NYG",11,"REG","PHI",10,17,"home",0,-7,21,7,11,8,24,215
"6514",2011,"NYG",6,"REG","BUF",27,24,"home",1,3,21,7,11,8,24,210
"6515",2011,"NYG",9,"REG","NE",24,20,"away",1,4,21,7,11,8,24,213
"6516",2011,"NYG",16,"REG","NYJ",29,14,"away",1,15,21,7,11,8,24,220
"6517",2011,"NYJ",14,"REG","KC",37,10,"home",1,27,17,8,11,9,25,218
"6518",2011,"NYJ",9,"REG","BUF",27,11,"away",1,16,17,8,11,9,25,213
"6519",2011,"NYJ",17,"REG","MIA",17,19,"away",0,-2,17,8,11,9,25,221
"6520",2011,"NYJ",2,"REG","JAX",32,3,"home",1,29,17,8,11,9,25,206
"6521",2011,"NYJ",15,"REG","PHI",19,45,"away",0,-26,17,8,11,9,25,219
"6522",2011,"NYJ",16,"REG","NYG",14,29,"home",0,-15,17,8,11,9,25,220
"6523",2011,"NYJ",4,"REG","BAL",17,34,"away",0,-17,17,8,11,9,25,208
"6524",2011,"NYJ",1,"REG","DAL",27,24,"home",1,3,17,8,11,9,25,205
"6525",2011,"NYJ",6,"REG","MIA",24,6,"home",1,18,17,8,11,9,25,210
"6526",2011,"NYJ",12,"REG","BUF",28,24,"home",1,4,17,8,11,9,25,216
"6527",2011,"NYJ",13,"REG","WAS",34,19,"away",1,15,17,8,11,9,25,217
"6528",2011,"NYJ",7,"REG","LAC",27,21,"home",1,6,17,8,11,9,25,211
"6529",2011,"NYJ",3,"REG","LV",24,34,"away",0,-10,17,8,11,9,25,207
"6530",2011,"NYJ",5,"REG","NE",21,30,"away",0,-9,17,8,11,9,25,209
"6531",2011,"NYJ",11,"REG","DEN",13,17,"away",0,-4,17,8,11,9,25,215
"6532",2011,"NYJ",10,"REG","NE",16,37,"home",0,-21,17,8,11,9,25,214
"6533",2011,"PHI",15,"REG","NYJ",45,19,"home",1,26,17,7,11,8,26,219
"6534",2011,"PHI",12,"REG","NE",20,38,"home",0,-18,17,7,11,8,26,216
"6535",2011,"PHI",1,"REG","LA",31,13,"away",1,18,17,7,11,8,26,205
"6536",2011,"PHI",13,"REG","SEA",14,31,"away",0,-17,17,7,11,8,26,217
"6537",2011,"PHI",16,"REG","DAL",20,7,"away",1,13,17,7,11,8,26,220
"6538",2011,"PHI",3,"REG","NYG",16,29,"home",0,-13,17,7,11,8,26,207
"6539",2011,"PHI",2,"REG","ATL",31,35,"away",0,-4,17,7,11,8,26,206
"6540",2011,"PHI",6,"REG","WAS",20,13,"away",1,7,17,7,11,8,26,210
"6541",2011,"PHI",17,"REG","WAS",34,10,"home",1,24,17,7,11,8,26,221
"6542",2011,"PHI",14,"REG","MIA",26,10,"away",1,16,17,7,11,8,26,218
"6543",2011,"PHI",9,"REG","CHI",24,30,"home",0,-6,17,7,11,8,26,213
"6544",2011,"PHI",11,"REG","NYG",17,10,"away",1,7,17,7,11,8,26,215
"6545",2011,"PHI",4,"REG","SF",23,24,"home",0,-1,17,7,11,8,26,208
"6546",2011,"PHI",8,"REG","DAL",34,7,"home",1,27,17,7,11,8,26,212
"6547",2011,"PHI",10,"REG","ARI",17,21,"home",0,-4,17,7,11,8,26,214
"6548",2011,"PHI",5,"REG","BUF",24,31,"away",0,-7,17,7,11,8,26,209
"6549",2011,"PIT",4,"REG","HOU",10,17,"away",0,-7,18,11,11,0,27,208
"6550",2011,"PIT",5,"REG","TEN",38,17,"home",1,21,18,11,11,0,27,209
"6551",2011,"PIT",9,"REG","BAL",20,23,"home",0,-3,18,11,11,0,27,213
"6552",2011,"PIT",13,"REG","CIN",35,7,"home",1,28,18,11,11,0,27,217
"6553",2011,"PIT",17,"REG","CLE",13,9,"away",1,4,18,11,11,0,27,221
"6554",2011,"PIT",2,"REG","SEA",24,0,"home",1,24,18,11,11,0,27,206
"6555",2011,"PIT",7,"REG","ARI",32,20,"away",1,12,18,11,11,0,27,211
"6556",2011,"PIT",12,"REG","KC",13,9,"away",1,4,18,11,11,0,27,216
"6557",2011,"PIT",16,"REG","LA",27,0,"home",1,27,18,11,11,0,27,220
"6558",2011,"PIT",15,"REG","SF",3,20,"away",0,-17,18,11,11,0,27,219
"6559",2011,"PIT",14,"REG","CLE",14,3,"home",1,11,18,11,11,0,27,218
"6560",2011,"PIT",10,"REG","CIN",24,17,"away",1,7,18,11,11,0,27,214
"6561",2011,"PIT",1,"REG","BAL",7,35,"away",0,-28,18,11,11,0,27,205
"6562",2011,"PIT",3,"REG","IND",23,20,"away",1,3,18,11,11,0,27,207
"6563",2011,"PIT",8,"REG","NE",25,17,"home",1,8,18,11,11,0,27,212
"6564",2011,"PIT",6,"REG","JAX",17,13,"home",1,4,18,11,11,0,27,210
"6565",2011,"SEA",4,"REG","ATL",28,30,"home",0,-2,17,6,11,7,28,208
"6566",2011,"SEA",17,"REG","ARI",20,23,"away",0,-3,17,6,11,7,28,221
"6567",2011,"SEA",1,"REG","SF",17,33,"away",0,-16,17,6,11,7,28,205
"6568",2011,"SEA",2,"REG","PIT",0,24,"away",0,-24,17,6,11,7,28,206
"6569",2011,"SEA",7,"REG","CLE",3,6,"away",0,-3,17,6,11,7,28,211
"6570",2011,"SEA",3,"REG","ARI",13,10,"home",1,3,17,6,11,7,28,207
"6571",2011,"SEA",5,"REG","NYG",36,25,"away",1,11,17,6,11,7,28,209
"6572",2011,"SEA",8,"REG","CIN",12,34,"home",0,-22,17,6,11,7,28,212
"6573",2011,"SEA",16,"REG","SF",17,19,"home",0,-2,17,6,11,7,28,220
"6574",2011,"SEA",15,"REG","CHI",38,14,"away",1,24,17,6,11,7,28,219
"6575",2011,"SEA",10,"REG","BAL",22,17,"home",1,5,17,6,11,7,28,214
"6576",2011,"SEA",11,"REG","LA",24,7,"away",1,17,17,6,11,7,28,215
"6577",2011,"SEA",14,"REG","LA",30,13,"home",1,17,17,6,11,7,28,218
"6578",2011,"SEA",12,"REG","WAS",17,23,"home",0,-6,17,6,11,7,28,216
"6579",2011,"SEA",9,"REG","DAL",13,23,"away",0,-10,17,6,11,7,28,213
"6580",2011,"SEA",13,"REG","PHI",31,14,"home",1,17,17,6,11,7,28,217
"6581",2011,"SF",16,"REG","SEA",19,17,"away",1,2,20,7,11,8,29,220
"6582",2011,"SF",5,"REG","TB",48,3,"home",1,45,20,7,11,8,29,209
"6583",2011,"SF",11,"REG","ARI",23,7,"home",1,16,20,7,11,8,29,215
"6584",2011,"SF",2,"REG","DAL",24,27,"home",0,-3,20,7,11,8,29,206
